source,passtime,time,mode,vbatt,ibatt,ibus3v3,ibus5v0,comm_temp,eps_temp,batt_temp,power,service_e,service_r,byline
tartu,2017-05-17T21:23:00Z,2000-10-30T19:33:01Z,0,8.100,0.094,0.125,0.000,-15.000,2.250,4.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-17T21:23:00Z,2000-10-30T19:33:11Z,0,8.100,0.094,0.125,0.000,-15.000,2.250,4.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-17T21:23:00Z,2000-10-30T19:33:21Z,0,8.100,0.094,0.125,0.000,-15.000,2.250,4.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-17T21:23:00Z,2000-10-30T19:33:31Z,0,8.100,0.094,0.125,0.000,-15.000,2.250,4.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-17T21:23:00Z,2000-10-30T19:33:41Z,0,8.100,0.094,0.125,0.000,-15.000,2.000,4.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-17T21:23:00Z,2000-10-30T19:33:51Z,0,8.100,0.094,0.125,0.000,-15.000,2.000,4.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-17T21:23:00Z,2000-10-30T19:34:01Z,0,8.100,0.094,0.125,0.000,-15.000,2.000,4.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-17T21:23:00Z,2000-10-30T19:34:21Z,0,8.100,0.094,0.125,0.000,-15.000,2.000,4.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-17T21:23:00Z,2000-10-30T19:35:21Z,0,8.150,0.094,0.125,0.000,-15.000,1.500,3.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-17T21:23:00Z,2000-10-30T19:35:51Z,0,8.200,0.094,0.125,0.000,-15.000,1.500,3.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-17T21:23:00Z,2000-10-30T19:36:01Z,0,8.150,0.094,0.125,0.000,-15.000,1.250,3.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-17T21:23:00Z,2000-10-30T19:36:11Z,0,8.150,0.094,0.125,0.000,-15.000,1.250,3.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-17T21:23:00Z,2000-10-30T19:36:31Z,0,8.250,0.094,0.125,0.000,-15.000,1.250,3.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-17T21:23:00Z,2000-10-30T19:36:41Z,0,8.200,0.094,0.125,0.000,-15.000,1.500,3.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-17T21:23:00Z,2000-10-30T19:36:51Z,0,8.150,0.094,0.125,0.000,-15.000,0.500,3.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-17T21:23:00Z,2000-10-30T19:37:01Z,0,8.200,0.094,0.125,0.000,-15.000,0.500,3.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-17T21:23:00Z,2000-10-30T19:37:11Z,0,8.250,0.094,0.125,0.000,-15.000,1.000,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-17T21:23:00Z,2000-10-30T19:37:21Z,0,8.250,0.094,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-17T21:23:00Z,2000-10-30T19:37:31Z,0,8.200,0.094,0.125,0.000,-15.000,1.000,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-17T21:23:00Z,2000-10-30T19:37:51Z,0,8.250,0.094,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-17T21:23:00Z,2000-10-30T19:38:01Z,0,8.150,0.134,0.125,0.000,-15.000,1.250,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-17T21:23:00Z,2000-10-30T19:38:11Z,0,8.250,0.094,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-17T21:23:00Z,2000-10-30T19:38:21Z,0,8.150,0.094,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-17T21:23:00Z,2000-10-30T19:38:31Z,0,8.250,0.094,0.150,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-17T21:23:00Z,2000-10-30T19:38:41Z,0,8.250,0.094,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:23:00Z,2000-10-30T21:07:21Z,0,8.200,0.094,0.125,0.000,-15.000,1.500,4.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:23:00Z,2000-10-30T21:07:31Z,0,8.100,0.126,0.125,0.000,-15.000,2.000,3.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:23:00Z,2000-10-30T21:07:51Z,0,8.150,0.094,0.125,0.000,-15.000,1.500,3.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:23:00Z,2000-10-30T21:08:01Z,0,8.150,0.094,0.125,0.000,-15.000,1.500,3.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:23:00Z,2000-10-30T21:08:11Z,0,8.200,0.094,0.125,0.000,-15.000,1.500,3.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:23:00Z,2000-10-30T21:08:31Z,0,8.250,0.094,0.125,0.000,-15.000,1.500,3.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:23:00Z,2000-10-30T21:09:21Z,0,8.250,0.094,0.125,0.000,-15.000,1.500,3.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:23:00Z,2000-10-30T21:10:11Z,0,8.250,0.094,0.125,0.000,-15.000,1.250,3.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:23:00Z,2000-10-30T21:10:31Z,0,8.200,0.094,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:23:00Z,2000-10-30T21:10:51Z,0,8.150,0.134,0.125,0.000,-15.000,1.250,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:23:00Z,2000-10-30T21:11:01Z,0,8.250,0.094,0.125,0.000,-15.000,1.000,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:23:00Z,2000-10-30T21:12:11Z,0,8.250,0.094,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:23:00Z,2000-10-30T21:12:21Z,0,8.150,0.134,0.125,0.000,-15.000,1.000,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:23:00Z,2000-10-30T21:12:31Z,0,8.250,0.094,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:23:00Z,2000-10-30T21:12:41Z,0,8.200,0.094,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:23:00Z,2000-10-30T21:12:51Z,0,8.200,0.094,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:23:00Z,2000-10-30T21:13:01Z,0,8.200,0.094,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:23:00Z,2000-10-30T21:13:11Z,0,8.150,0.134,0.125,0.000,-15.000,1.000,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:23:00Z,2000-10-30T21:13:21Z,0,8.250,0.094,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:23:00Z,2000-10-30T21:13:31Z,0,8.200,0.094,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:23:00Z,2000-10-30T21:13:41Z,0,8.150,0.094,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:23:00Z,2000-10-30T21:13:51Z,0,8.200,0.094,0.125,0.000,-15.000,0.250,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:23:00Z,2000-10-30T21:14:01Z,0,8.300,0.094,0.125,0.000,-15.000,0.250,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:23:00Z,2000-10-30T21:14:21Z,0,8.250,0.094,0.125,0.000,-15.000,0.250,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:23:00Z,2000-10-30T21:14:31Z,0,8.200,0.094,0.125,0.000,-15.000,0.250,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:23:00Z,2000-10-30T21:14:51Z,0,8.150,0.134,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:40:31Z,0,8.250,0.094,0.125,0.000,-15.000,1.500,3.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:40:41Z,0,8.250,0.094,0.125,0.000,-15.000,1.500,3.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:40:51Z,0,8.250,0.094,0.125,0.000,-15.000,1.500,3.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:41:01Z,0,8.250,0.094,0.125,0.000,-15.000,1.500,3.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:41:31Z,0,8.250,0.094,0.125,0.000,-15.000,1.500,3.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:41:41Z,0,8.150,0.126,0.125,0.000,-15.000,2.000,3.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:41:51Z,0,8.250,0.094,0.125,0.000,-15.000,1.500,3.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:42:01Z,0,8.150,0.126,0.125,0.000,-15.000,2.000,3.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:42:11Z,0,8.250,0.094,0.125,0.000,-15.000,1.250,3.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:42:21Z,0,8.150,0.134,0.150,0.000,-15.000,1.250,3.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:42:31Z,0,8.250,0.094,0.125,0.000,-15.000,1.250,3.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:42:41Z,0,8.200,0.094,0.125,0.000,-15.000,1.250,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:43:11Z,0,8.250,0.094,0.125,0.000,-15.000,1.250,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:43:21Z,0,8.200,0.094,0.125,0.000,-15.000,1.000,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:43:41Z,0,8.200,0.094,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:44:31Z,0,8.200,0.094,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:48:11Z,0,8.300,0.094,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:48:21Z,0,8.250,0.094,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:48:31Z,0,8.200,0.094,0.125,0.000,-15.000,0.250,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:49:01Z,0,8.300,0.094,0.125,0.000,-15.000,0.250,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:49:11Z,0,8.200,0.094,0.125,0.000,-15.000,0.250,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:49:21Z,0,8.250,0.094,0.125,0.000,-15.000,0.250,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:49:31Z,0,8.150,0.134,0.125,0.000,-15.000,1.000,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:49:41Z,0,8.150,0.134,0.125,0.000,-15.000,1.000,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:49:51Z,0,8.250,0.094,0.125,0.000,-15.000,1.000,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:50:11Z,0,8.300,0.094,0.125,0.000,-15.000,0.250,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:50:21Z,0,8.150,0.134,0.125,0.000,-15.000,1.000,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-30T22:50:31Z,0,8.300,0.094,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-31T00:16:51Z,0,8.250,0.094,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-31T00:17:01Z,0,8.150,0.094,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-31T00:17:11Z,0,8.150,0.094,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-31T00:17:31Z,0,8.250,0.094,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-31T00:17:51Z,0,8.200,0.094,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-31T00:18:01Z,0,8.200,0.094,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-31T00:18:21Z,0,8.250,0.094,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-31T00:18:31Z,0,8.250,0.094,0.125,0.000,-15.000,0.500,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-31T00:19:11Z,0,8.250,0.094,0.125,0.000,-15.000,0.250,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-31T00:19:41Z,0,8.200,0.094,0.125,0.000,-15.000,0.250,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-31T00:20:21Z,0,8.200,0.094,0.125,0.000,-15.000,0.250,2.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-31T00:24:21Z,0,8.200,0.094,0.125,0.000,-15.000,0.250,1.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-31T00:24:51Z,0,8.250,0.094,0.125,0.000,-15.000,0.250,1.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T00:36:00Z,2000-10-31T00:25:11Z,0,8.200,0.094,0.125,0.000,-15.000,0.250,1.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T19:55:00Z,2000-10-31T18:37:31Z,0,8.150,0.094,0.125,0.000,-15.000,6.000,7.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T19:55:00Z,2000-10-31T18:37:51Z,0,8.150,0.094,0.125,0.000,-15.000,5.250,7.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T19:55:00Z,2000-10-31T18:38:01Z,0,8.150,0.094,0.125,0.000,-15.000,5.250,7.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T19:55:00Z,2000-10-31T18:38:11Z,0,8.150,0.094,0.125,0.000,-15.000,5.250,7.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T19:55:00Z,2000-10-31T18:38:21Z,0,8.150,0.094,0.125,0.000,-15.000,5.250,7.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T19:55:00Z,2000-10-31T18:38:51Z,0,8.150,0.094,0.125,0.000,-15.000,5.000,7.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T19:55:00Z,2000-10-31T18:39:41Z,0,8.150,0.094,0.125,0.000,-15.000,4.250,6.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T19:55:00Z,2000-10-31T18:40:51Z,0,8.150,0.094,0.125,0.000,-15.000,4.000,6.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T19:55:00Z,2000-10-31T18:44:11Z,0,8.250,0.094,0.125,0.000,-15.000,2.500,4.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:12:11Z,0,8.150,0.094,0.125,0.000,-15.000,7.000,9.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:12:21Z,0,8.150,0.094,0.125,0.000,-15.000,7.000,8.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:12:31Z,0,8.150,0.094,0.125,0.000,-15.000,6.250,8.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:12:41Z,0,8.150,0.094,0.125,0.000,-15.000,6.250,8.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:12:51Z,0,8.150,0.094,0.125,0.000,-15.000,6.250,8.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:13:01Z,0,8.150,0.094,0.125,0.000,-15.000,6.250,8.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:13:11Z,0,8.150,0.094,0.125,0.000,-15.000,6.250,8.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:13:21Z,0,8.150,0.094,0.125,0.000,-15.000,6.000,8.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:13:31Z,0,8.150,0.094,0.125,0.000,-15.000,6.000,8.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:13:41Z,0,8.150,0.094,0.125,0.000,-15.000,6.000,8.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:13:51Z,0,8.150,0.094,0.125,0.000,-15.000,6.000,8.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:14:01Z,0,8.150,0.094,0.125,0.000,-15.000,6.000,8.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:14:11Z,0,8.150,0.094,0.125,0.000,-15.000,6.000,8.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:14:21Z,0,8.150,0.094,0.125,0.000,-15.000,5.250,7.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:14:41Z,0,8.150,0.094,0.125,0.000,-15.000,5.250,7.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:14:51Z,0,8.150,0.094,0.125,0.000,-15.000,5.250,7.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:15:01Z,0,8.150,0.094,0.125,0.000,-15.000,5.250,7.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:15:11Z,0,8.150,0.094,0.125,0.000,-15.000,5.000,7.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:15:21Z,0,8.150,0.094,0.125,0.000,-15.000,5.000,7.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:15:31Z,0,8.150,0.094,0.125,0.000,-15.000,5.000,7.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:15:51Z,0,8.150,0.094,0.125,0.000,-15.000,5.000,7.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:16:01Z,0,8.150,0.094,0.125,0.000,-15.000,5.000,7.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:16:11Z,0,8.150,0.094,0.125,0.000,-15.000,5.000,6.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:16:31Z,0,8.200,0.094,0.125,0.000,-15.000,4.500,6.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:16:41Z,0,8.200,0.094,0.125,0.000,-15.000,4.500,6.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:17:01Z,0,8.150,0.094,0.125,0.000,-15.000,4.500,6.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:17:11Z,0,8.200,0.094,0.125,0.000,-15.000,4.500,6.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:17:21Z,0,8.250,0.094,0.125,0.000,-15.000,4.250,6.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:17:31Z,0,8.250,0.094,0.125,0.000,-15.000,4.250,6.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:17:41Z,0,8.250,0.094,0.125,0.000,-15.000,4.250,6.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:17:51Z,0,8.250,0.094,0.125,0.000,-15.000,4.250,6.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:18:01Z,0,8.250,0.094,0.125,0.000,-15.000,4.250,6.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:18:11Z,0,8.250,0.094,0.125,0.000,-15.000,4.250,6.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:18:21Z,0,8.250,0.094,0.125,0.000,-15.000,4.250,5.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:18:31Z,0,8.250,0.094,0.125,0.000,-15.000,4.250,5.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:18:41Z,0,8.200,0.094,0.125,0.000,-15.000,4.250,5.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:18:51Z,0,8.150,0.094,0.125,0.000,-15.000,4.250,5.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:19:01Z,0,8.200,0.094,0.125,0.000,-15.000,4.250,5.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:19:21Z,0,8.150,0.094,0.125,0.000,-15.000,4.250,5.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:19:31Z,0,8.200,0.094,0.125,0.000,-15.000,4.250,5.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:19:41Z,0,8.250,0.094,0.125,0.000,-15.000,4.250,5.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:20:01Z,0,8.250,0.094,0.125,0.000,-15.000,4.250,5.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:20:11Z,0,8.250,0.094,0.125,0.000,-15.000,4.000,5.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:20:21Z,0,8.250,0.094,0.125,0.000,-15.000,4.000,5.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:20:31Z,0,8.250,0.094,0.125,0.000,-15.000,4.000,5.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:20:41Z,0,8.300,0.094,0.125,0.000,-15.000,4.000,5.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:20:51Z,0,8.300,0.094,0.125,0.000,-15.000,4.000,5.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:21:11Z,0,8.250,0.094,0.125,0.000,-15.000,4.000,5.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:21:21Z,0,8.250,0.094,0.125,0.000,-15.000,4.000,5.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:21:31Z,0,8.300,0.094,0.125,0.000,-15.000,4.000,5.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:22:01Z,0,8.250,0.094,0.125,0.000,-15.000,4.000,4.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-18T22:33:00Z,2000-10-31T20:22:21Z,0,8.250,0.094,0.125,0.000,-15.000,3.500,4.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-21T20:08:00Z,2000-10-30T15:57:20Z,0,8.150,0.079,0.125,0.000,-15.000,11.000,13.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-21T20:08:00Z,2000-10-30T15:57:40Z,0,8.150,0.079,0.125,0.000,-15.000,11.000,13.000,0x00,0x00,0x00,~OPEN COSMOS~
